Longitude,Latitude,Runoff,Precip,ET,SoilMoisture
-115.4375,32.9375,9.84899902344,120.610794067,103.113998413,1483.90002441
-115.4375,33.0625,11.2390003204,124.461105347,104.724998474,1554.10009766
-115.4375,33.1875,13.5060005188,136.51600647,106.98600769,1835.49987793
-115.4375,33.3125,13.0939998627,143.591400146,109.668006897,1464.09997559
-115.4375,33.4375,12.3340015411,171.070098877,147.340011597,1365.19995117
-115.4375,33.5625,24.4259986877,202.363098145,156.852005005,2231.19995117
-115.4375,33.6875,23.811000824,189.527206421,141.666992188,2209.20019531
-115.4375,33.8125,12.6590003967,134.877487183,111.750984192,1408.29992676
-115.4375,33.9375,17.2129993439,154.114501953,120.625999451,1711.29992676
-115.4375,34.0625,27.7769985199,204.261108398,150.64100647,2416.90014648
-115.4375,34.1875,15.2980003357,158.397293091,129.949996948,1484.60009766
-115.4375,34.3125,11.6900014877,137.904602051,123.167999268,1426.49987793
-115.4375,34.4375,9.2379989624,121.603691101,103.73299408,1132.20007324
-115.4375,34.5625,12.626999855,136.448410034,112.350990295,1368.5
-115.4375,34.6875,20.2859992981,189.00579834,119.980003357,1891.39990234
-115.4375,34.8125,22.0909976959,262.677307129,208.037979126,1753.79992676
-115.4375,34.9375,25.2469997406,294.75668335,231.644012451,1849.29992676
-115.4375,35.0625,51.5499954224,442.939819336,347.779998779,2820.80004883
-115.4375,35.1875,50.8290023804,469.593109131,368.771057129,2871.5
-115.4375,35.3125,40.263004303,356.703063965,276.900970459,2561.19995117
-115.4375,35.4375,26.7539997101,266.312774658,196.903015137,2122.69970703
-115.4375,35.5625,22.5839996338,223.743103027,152.616989136,1950.1998291
-115.4375,35.6875,28.2189998627,268.138000488,202.551010132,2186.69995117
-115.4375,35.8125,32.8400001526,304.635192871,233.025009155,2326.89990234
-115.4375,35.9375,6.757999897,382.2215271,340.690002441,3252.19995117
-115.4375,36.0625,5.77100086212,304.725708008,281.180999756,3028.69995117
-115.4375,36.1875,6.49800014496,356.074066162,322.346008301,3148.19995117
-115.4375,36.3125,6.2450003624,317.621582031,285.592987061,3173.10009766
-115.4375,36.4375,10.5510005951,218.549880981,189.848999023,3759.20019531
-115.4375,36.5625,19.3390007019,210.280609131,174.269989014,6036.89941406
-115.4375,36.6875,53.2590026855,271.380279541,216.214004517,5483.0
-115.4375,36.8125,29.187997818,264.155822754,204.26600647,2419.40014648
-115.4375,36.9375,36.8739967346,286.710205078,213.433013916,2864.80004883
-115.4375,37.0625,27.6079959869,282.376617432,237.271987915,2234.59985352
-115.4375,37.1875,25.6620025635,266.623474121,225.554000854,2224.39990234
-115.4375,37.3125,30.9579982758,305.342285156,252.719009399,2485.69995117
-115.4375,37.4375,36.9819984436,346.577941895,291.106994629,2484.70019531
-115.4375,37.5625,34.4029998779,388.408477783,334.878997803,2443.60009766
-115.4375,37.6875,44.1059989929,419.668151855,359.54196167,3189.59985352
-115.4375,37.8125,39.9239997864,370.211975098,312.861999512,3143.39990234
-115.4375,37.9375,52.1900024414,401.938720703,336.456970215,3391.59985352
-115.4375,38.0625,25.5799999237,297.221435547,257.507995605,2232.89990234
-115.4375,38.1875,23.6849975586,287.297180176,250.195007324,2086.5
-115.4375,38.3125,43.5140075684,418.72567749,353.505004883,2982.79980469
-115.4375,38.4375,53.5549964905,503.663818359,419.825012207,3257.59985352
-115.4375,38.5625,91.0899963379,564.022399902,436.429992676,3640.89990234
-115.4375,38.6875,37.8010063171,359.81048584,304.989990234,3234.5
-115.4375,38.8125,41.0450057983,377.758178711,312.508026123,3097.30004883
-115.4375,38.9375,253.590988159,796.505554199,502.382019043,3716.69995117
-115.4375,39.0625,126.880004883,669.213134766,509.223052979,3580.49951172
-115.4375,39.1875,162.882980347,656.469604492,463.428009033,3736.70019531
-115.4375,39.3125,98.0570068359,564.535888672,430.259002686,3687.79980469
-115.4375,39.4375,41.5909957886,446.909851074,388.417022705,3120.00024414
-115.4375,39.5625,29.8220005035,345.713500977,297.336029053,3068.0
-115.4375,39.6875,30.2469997406,327.781982422,278.591003418,3172.30004883
-115.4375,39.8125,34.0829963684,345.003295898,291.832977295,3063.20019531
-115.4375,39.9375,46.5090026855,489.649719238,400.58001709,3332.69995117
-115.4375,40.0625,51.6290016174,461.708862305,371.32901001,3551.20019531
-115.4375,40.1875,49.202999115,499.328735352,402.110015869,3503.20019531
-115.4375,40.3125,38.5580062866,435.407775879,351.589996338,3019.5
-115.4375,40.4375,53.8940010071,683.218933105,544.7890625,2180.09985352
-115.4375,40.5625,602.531066895,1302.22192383,516.907958984,3872.29980469
-115.4375,40.6875,535.54296875,1252.80932617,544.835021973,4141.0
-115.4375,40.8125,33.5690002441,439.137023926,353.74798584,2822.79980469
-115.4375,40.9375,22.845998764,376.260559082,312.0909729,1980.00012207
-115.4375,41.0625,27.5380001068,404.315490723,331.90802002,2195.99975586
-115.4375,41.1875,35.3360023499,418.987182617,323.625,3010.30004883
-115.4375,41.3125,35.1510009766,451.155395508,341.45098877,2874.60009766
-115.4375,41.4375,59.483001709,430.147979736,270.717987061,2723.49975586
-115.4375,41.5625,64.7860031128,466.859985352,290.9090271,2837.10009766
-115.4375,41.6875,98.263999939,753.83996582,477.550048828,3306.0
-115.4375,41.8125,377.147033691,1230.7902832,587.272033691,5256.09960938
-115.4375,41.9375,123.432006836,860.424316406,575.209960938,3817.0
-115.4375,42.0625,58.4109992981,437.75970459,316.649017334,3531.10009766
-115.4375,42.1875,53.3109931946,385.29498291,284.667022705,3321.80004883
-115.4375,42.3125,51.2410011292,361.936004639,257.20300293,3218.69995117
-115.4375,42.4375,49.6609992981,354.096191406,249.427001953,3182.5
-115.4375,42.5625,49.9920005798,355.234680176,239.564987183,3204.89990234
-115.4375,42.6875,48.9840011597,345.958129883,235.68699646,3177.69970703
-115.4375,42.8125,44.7149963379,289.339691162,200.164993286,2976.00024414
-115.4375,42.9375,39.1049995422,286.159790039,216.943008423,2249.39990234
-115.4375,43.0625,51.1709976196,350.483184814,247.759994507,3268.90039062
-115.4375,43.1875,88.7059936523,569.372924805,398.818023682,4409.89990234
-115.4375,43.3125,106.355010986,744.558959961,545.123962402,4488.20019531
-115.4375,43.4375,96.9010009766,751.169921875,555.569030762,3722.89990234
-115.4375,43.5625,360.441009521,1205.46069336,653.933959961,4268.29980469
-115.4375,43.6875,549.061035156,1402.41088867,653.121032715,4452.5
-115.4375,43.8125,147.697006226,980.542907715,745.143920898,6072.89990234
-115.4375,43.9375,195.252990723,1067.85229492,730.276977539,4197.69970703
-115.4375,44.0625,421.388977051,1262.07226562,692.799072266,4618.0
-115.4375,44.1875,304.002990723,1081.48266602,656.172058105,4288.10009766
-115.4375,44.3125,531.387023926,1229.27368164,636.668029785,4797.10009766
-115.4375,44.4375,419.372039795,1140.64916992,624.784973145,4948.79931641
-115.4375,44.5625,644.512023926,1297.77050781,585.973999023,5390.40039062
-115.4375,44.6875,905.825073242,1497.9251709,565.29095459,5919.89990234
-115.4375,44.8125,861.153991699,1453.06384277,542.348022461,5986.89941406
-115.4375,44.9375,604.484924316,1333.21923828,680.398071289,5123.60009766
-115.4375,45.0625,691.106018066,1317.26196289,573.565979004,6056.99951172
-115.4375,45.1875,628.04699707,1267.62902832,575.762023926,5947.79931641
-115.4375,45.3125,307.527984619,1093.1229248,728.245910645,4896.0
-115.4375,45.4375,144.321990967,867.027282715,724.117004395,5771.79931641
-115.4375,45.5625,154.645980835,895.075805664,712.305969238,5177.09960938
-115.4375,45.6875,217.951004028,1011.35772705,739.25390625,8760.30078125
-115.4375,45.8125,151.863998413,959.012329102,838.013916016,7127.39990234
-115.4375,45.9375,330.351989746,1210.5814209,772.070007324,9553.09960938
-115.4375,46.0625,271.419006348,1186.84094238,804.340942383,9329.89941406
-115.4375,46.1875,348.41796875,1213.67297363,739.943969727,9764.90039062
-115.4375,46.3125,205.571014404,1111.921875,817.687011719,8934.70019531
-115.4375,46.4375,590.774963379,1438.53259277,701.09197998,10208.0
-115.4375,46.5625,285.75100708,1237.68603516,804.846008301,9618.10058594
-115.4375,46.6875,447.766937256,1303.47338867,710.467041016,9991.5
-115.4375,46.8125,354.152008057,1302.32971191,775.29309082,9996.70019531
-115.4375,46.9375,474.444030762,1357.73339844,716.330078125,10220.8984375
-115.4375,47.0625,578.025024414,1424.21057129,692.180969238,5599.39990234
-115.4375,47.1875,442.343994141,1249.296875,738.406921387,7315.19970703
-115.4375,47.3125,589.04699707,1428.546875,717.533996582,8279.40039062
-115.4375,47.4375,354.848937988,1123.54516602,733.15802002,6410.39990234
-115.4375,47.5625,290.569000244,1047.31726074,675.384033203,5266.29980469
-115.4375,47.6875,208.533996582,837.056396484,531.871032715,4140.10009766
-115.4375,47.8125,449.801025391,1295.80908203,768.356018066,7566.89941406
-115.4375,47.9375,454.53503418,1244.48083496,731.938964844,7836.79980469
-115.4375,48.0625,279.217010498,956.276672363,641.986022949,5337.50048828
-115.4375,48.1875,307.988983154,980.246826172,667.92199707,5746.69970703
-115.4375,48.3125,260.752990723,915.455200195,621.271972656,4891.70019531
-115.4375,48.4375,186.843017578,726.943664551,473.411010742,3770.39990234
-115.4375,48.5625,256.722045898,817.229248047,583.810974121,4775.00048828
-115.4375,48.6875,278.498016357,881.487487793,582.533996582,3926.40014648
-115.4375,48.8125,271.065002441,866.597961426,569.441955566,3914.19995117
-115.4375,48.9375,297.491973877,906.786987305,588.696960449,4263.09960938
-115.4375,49.0625,398.782989502,1061.21557617,584.533996582,4680.69970703
-115.4375,49.1875,225.92199707,699.440185547,385.463989258,4069.99951172
-115.4375,49.3125,279.401977539,835.477111816,472.617980957,4569.00048828
-115.4375,49.4375,230.890014648,699.112854004,381.241973877,4057.89990234
-115.4375,49.5625,517.21697998,1120.38476562,522.417053223,5308.90039062
-115.4375,49.6875,928.884033203,1553.66577148,471.393981934,6118.19970703
-115.4375,49.8125,980.224975586,1634.85522461,460.515014648,6196.70019531
-115.4375,49.9375,764.686950684,1368.72692871,501.684020996,6018.40039062
-115.4375,50.0625,767.218994141,1343.60083008,478.108001709,6168.19970703
-115.4375,50.1875,505.025970459,1083.8170166,560.007019043,5442.39941406
-115.4375,50.3125,602.74597168,1155.33886719,520.04498291,5911.20019531
-115.4375,50.4375,932.010925293,1487.91516113,457.424987793,6478.10009766
-115.4375,50.5625,817.856994629,1349.50488281,457.32800293,5822.10009766
-115.4375,50.6875,1122.91711426,1693.44335938,405.402008057,6031.60058594
-115.4375,50.8125,139.471008301,499.950317383,381.629974365,2399.5
-115.3125,32.6875,7.38999986649,123.996002197,101.209983826,891.799926758
-115.3125,32.8125,12.095998764,123.357391357,98.4779968262,1690.09997559
-115.3125,32.9375,14.4949998856,128.427001953,94.3929977417,1886.40002441
-115.3125,33.0625,6.3220000267,133.897094727,108.968002319,760.300048828
-115.3125,33.1875,13.873000145,151.173995972,112.635002136,1511.50012207
-115.3125,33.3125,16.5030002594,166.765289307,125.501991272,1689.39990234
-115.3125,33.4375,21.4769992828,189.893707275,144.20199585,2044.79992676
-115.3125,33.5625,19.8259983063,192.56048584,146.238006592,1945.89990234
-115.3125,33.6875,18.0949993134,161.309387207,121.345001221,1812.19995117
-115.3125,33.8125,14.9989995956,142.004592896,112.735992432,1688.99987793
-115.3125,33.9375,20.3699989319,168.670913696,129.391998291,1915.40002441
-115.3125,34.0625,18.7220020294,170.4322052,132.988998413,1758.70007324
-115.3125,34.1875,16.0569992065,144.699005127,113.198997498,1759.5
-115.3125,34.3125,13.5680007935,135.592590332,108.323989868,1541.79992676
-115.3125,34.4375,16.0540008545,155.412002563,125.511993408,1578.40002441
-115.3125,34.5625,28.1380004883,205.85369873,146.447998047,2472.89990234
-115.3125,34.6875,18.9230003357,175.241882324,110.590995789,1817.19995117
-115.3125,34.8125,18.6680011749,215.335403442,154.337005615,1739.59997559
-115.3125,34.9375,21.8710002899,270.286010742,212.765014648,1744.99987793
-115.3125,35.0625,42.0529975891,388.173583984,308.329986572,2602.39990234
-115.3125,35.1875,38.4909973145,392.160980225,311.093994141,2510.30004883
-115.3125,35.3125,37.6519966125,373.7527771,287.624969482,2493.30004883
-115.3125,35.4375,28.3939990997,263.543212891,179.940994263,2281.19995117
-115.3125,35.5625,31.7569999695,270.29888916,188.027984619,2431.8996582
-115.3125,35.6875,27.6550006866,264.133392334,189.695022583,2240.19995117
-115.3125,35.8125,23.1849975586,242.495574951,167.518981934,1977.09997559
-115.3125,35.9375,5.0720000267,273.836608887,250.440979004,2882.09985352
-115.3125,36.0625,7.40799951553,236.467483521,211.902008057,3009.69995117
-115.3125,36.1875,6.10900020599,226.488098145,206.912994385,2939.69970703
-115.3125,36.3125,4.64900016785,211.981201172,193.057006836,2817.39990234
-115.3125,36.4375,19.2319984436,212.110107422,176.047988892,3981.40014648
-115.3125,36.5625,89.1790008545,505.935058594,352.641998291,4816.90039062
-115.3125,36.6875,11.9790000916,433.424316406,374.210968018,3759.89990234
-115.3125,36.8125,41.8300056458,404.937988281,320.188995361,2608.00024414
-115.3125,36.9375,31.6969985962,276.967468262,214.566970825,2518.30004883
-115.3125,37.0625,20.9339981079,217.200790405,180.794006348,1986.70007324
-115.3125,37.1875,25.2930011749,289.161407471,251.352005005,2187.89990234
-115.3125,37.3125,6.30900001526,366.73651123,346.811004639,3201.89990234
-115.3125,37.4375,6.60900020599,375.715942383,359.998016357,3333.80029297
-115.3125,37.5625,2.26300001144,315.036590576,305.08303833,1446.29992676
-115.3125,37.6875,7.59899950027,370.900756836,348.289978027,4257.0
-115.3125,37.8125,56.9570007324,354.304412842,283.364990234,2968.09985352
-115.3125,37.9375,65.6409988403,328.910064697,225.102996826,4544.0
-115.3125,38.0625,36.3069992065,307.39440918,238.414016724,3532.30004883
-115.3125,38.1875,27.8740005493,325.174560547,281.58996582,2273.09985352
-115.3125,38.3125,7.75199985504,331.652008057,308.443969727,4073.19970703
-115.3125,38.4375,7.94099998474,363.543518066,330.540008545,4093.79956055
-115.3125,38.5625,8.13999938965,435.01651001,383.247039795,4329.10009766
-115.3125,38.6875,39.6160049438,387.137664795,328.32699585,3182.80004883
-115.3125,38.8125,41.4789962769,437.65838623,367.5050354,3073.5
-115.3125,38.9375,10.1179990768,473.376800537,439.223999023,4086.39990234
-115.3125,39.0625,12.6879997253,520.972839355,470.120056152,4359.20019531
-115.3125,39.1875,44.4840049744,439.279174805,369.654052734,3180.70019531
-115.3125,39.3125,38.1030044556,370.683959961,310.455993652,3095.80004883
-115.3125,39.4375,32.1599998474,365.136505127,314.162017822,2856.30029297
-115.3125,39.5625,35.7099990845,385.425292969,336.252044678,3036.89990234
-115.3125,39.6875,83.8399887085,526.33392334,399.767974854,3692.40014648
-115.3125,39.8125,53.7290000916,437.567230225,350.093994141,3503.90014648
-115.3125,39.9375,49.7090034485,482.581390381,386.62298584,3493.19995117
-115.3125,40.0625,82.0319900513,577.991882324,429.811004639,3767.0
-115.3125,40.1875,109.752998352,605.324523926,428.470001221,3798.40014648
-115.3125,40.3125,65.7649993896,487.123474121,360.139984131,3763.09985352
-115.3125,40.4375,37.3489990234,393.710693359,308.051025391,2983.09985352
-115.3125,40.5625,37.0529975891,465.812866211,374.768035889,2860.29980469
-115.3125,40.6875,259.477996826,912.964233398,522.626037598,3655.69970703
-115.3125,40.8125,231.410995483,919.458740234,552.053955078,3859.69995117
-115.3125,40.9375,35.736000061,470.834442139,381.555969238,2896.0
-115.3125,41.0625,28.4339962006,420.176513672,350.036987305,2131.89990234
-115.3125,41.1875,33.0530014038,392.263122559,309.953979492,2870.90014648
-115.3125,41.3125,33.3539962769,399.067810059,301.041015625,2865.79980469
-115.3125,41.4375,31.2010002136,384.978027344,288.191009521,2762.60009766
-115.3125,41.5625,28.6159992218,404.256011963,304.620025635,2609.29980469
-115.3125,41.6875,62.2859954834,714.245788574,499.548950195,3314.70019531
-115.3125,41.8125,278.402984619,1035.62963867,540.136047363,5364.89990234
-115.3125,41.9375,113.874008179,804.686157227,546.352966309,3582.29980469
-115.3125,42.0625,59.2989997864,455.345092773,331.400939941,3553.80004883
-115.3125,42.1875,51.3719978333,392.291351318,289.829986572,3236.40014648
-115.3125,42.3125,48.6969985962,366.18762207,272.782989502,3152.09985352
-115.3125,42.4375,49.1139945984,355.523010254,251.766983032,3169.89990234
-115.3125,42.5625,50.4889984131,359.194702148,247.110992432,3240.69995117
-115.3125,42.6875,50.8800048828,340.46661377,227.426010132,3273.60009766
-115.3125,42.8125,39.7299995422,300.21270752,219.680007935,2279.09985352
-115.3125,42.9375,41.6150016785,291.53692627,212.67199707,2344.39990234
-115.3125,43.0625,52.5340042114,340.37701416,240.127990723,3366.69995117
-115.3125,43.1875,80.6220016479,575.099121094,407.074035645,4155.80029297
-115.3125,43.3125,88.2249984741,636.423522949,456.585021973,4314.09960938
-115.3125,43.4375,77.3859939575,640.714233398,470.50402832,3354.79980469
-115.3125,43.5625,108.583000183,784.034606934,568.807983398,3169.59985352
-115.3125,43.6875,130.630996704,871.03137207,629.695007324,3442.20043945
-115.3125,43.8125,219.539993286,1064.2857666,698.607971191,4413.79980469
-115.3125,43.9375,319.196044922,1080.86779785,623.294006348,4702.5
-115.3125,44.0625,426.787963867,1174.88574219,620.604003906,4589.5
-115.3125,44.1875,203.486984253,962.6875,655.961975098,4295.89990234
-115.3125,44.3125,598.087036133,1245.34606934,576.304992676,5256.30029297
-115.3125,44.4375,497.863983154,1185.31567383,622.20300293,5086.90039062
-115.3125,44.5625,423.615966797,1143.98425293,648.28503418,4816.5
-115.3125,44.6875,565.070983887,1216.14379883,599.762084961,5094.20019531
-115.3125,44.8125,668.715942383,1305.45007324,612.363952637,5250.09960938
-115.3125,44.9375,648.364990234,1298.33007812,597.709960938,5498.40039062
-115.3125,45.0625,677.324035645,1297.64453125,530.171020508,6370.70019531
-115.3125,45.1875,460.227996826,1140.58349609,638.171020508,5445.00097656
-115.3125,45.3125,568.67401123,1203.45324707,609.20703125,6625.20019531
-115.3125,45.4375,445.112976074,1159.97143555,670.970092773,6400.79980469
-115.3125,45.5625,132.512008667,849.658569336,749.064025879,6293.29980469
-115.3125,45.6875,247.86000061,1095.62353516,765.882080078,8855.70019531
-115.3125,45.8125,226.416000366,1082.44360352,770.190002441,9084.0
-115.3125,45.9375,234.597000122,1088.35510254,779.622924805,9129.60058594
-115.3125,46.0625,196.975006104,1100.10925293,845.567993164,8584.5
-115.3125,46.1875,562.573974609,1339.0748291,658.91595459,10225.7998047
-115.3125,46.3125,364.892974854,1268.66345215,758.377990723,9982.50097656
-115.3125,46.4375,589.544067383,1449.48620605,704.688049316,10343.5
-115.3125,46.5625,699.429931641,1549.4453125,682.013977051,10534.8994141
-115.3125,46.6875,471.457977295,1361.35119629,720.664916992,10334.0
-115.3125,46.8125,810.123046875,1639.71606445,663.123962402,10821.1005859
-115.3125,46.9375,851.745910645,1697.56848145,679.391052246,6235.70019531
-115.3125,47.0625,568.695068359,1401.58129883,694.342041016,5483.0
-115.3125,47.1875,605.623962402,1453.52941895,695.9140625,5630.69970703
-115.3125,47.3125,437.552062988,1239.37451172,742.366943359,7255.39941406
-115.3125,47.4375,373.20501709,1126.31506348,730.25,6627.80029297
-115.3125,47.5625,291.555999756,953.52532959,552.4140625,4809.49951172
-115.3125,47.6875,571.656005859,1396.73474121,687.328979492,5709.5
-115.3125,47.8125,700.651977539,1510.15698242,658.524047852,6324.0
-115.3125,47.9375,407.259002686,1157.95532227,720.133972168,7393.99951172
-115.3125,48.0625,287.636993408,935.95892334,618.929016113,5551.69921875
-115.3125,48.1875,237.152008057,878.720092773,579.095031738,4598.39990234
-115.3125,48.3125,218.51600647,819.646728516,539.0859375,4261.5
-115.3125,48.4375,181.981002808,703.972106934,449.87600708,3725.89990234
-115.3125,48.5625,173.622009277,683.110900879,431.730010986,3572.5
-115.3125,48.6875,199.182006836,755.687438965,493.29699707,3968.49975586
-115.3125,48.8125,176.60899353,704.035949707,450.263977051,3663.80004883
-115.3125,48.9375,252.234008789,844.723999023,588.398010254,4925.5
-115.3125,49.0625,271.132995605,865.319396973,521.332946777,4585.80029297
-115.3125,49.1875,225.023010254,699.377807617,394.447998047,4019.00024414
-115.3125,49.3125,189.838012695,579.338439941,322.088012695,3716.59985352
-115.3125,49.4375,254.309005737,760.345214844,425.979980469,4352.80029297
-115.3125,49.5625,587.160949707,1314.19702148,652.012939453,7971.20068359
-115.3125,49.6875,648.264953613,1355.95141602,602.815917969,5902.79980469
-115.3125,49.8125,765.395996094,1413.74267578,504.317993164,5992.0
-115.3125,49.9375,970.346069336,1581.18933105,422.438018799,6407.49951172
-115.3125,50.0625,983.954040527,1584.58532715,412.87298584,6470.50048828
-115.3125,50.1875,614.156005859,1209.11645508,537.527038574,5862.20019531
-115.3125,50.3125,782.442016602,1345.33251953,496.231994629,6347.19921875
-115.3125,50.4375,865.441040039,1415.05493164,446.227996826,5941.59960938
-115.3125,50.5625,911.710083008,1487.76269531,470.145996094,6003.89990234
-115.3125,50.6875,1088.62390137,1631.92346191,371.036010742,6056.79980469
-115.1875,32.6875,7.72300004959,129.694992065,93.0370101929,974.100097656
-115.1875,32.8125,9.33099937439,135.220489502,105.522994995,1110.99987793
-115.1875,32.9375,8.57899951935,139.994094849,111.671005249,1041.90002441
-115.1875,33.0625,13.1990003586,151.025192261,112.845001221,1455.90002441
-115.1875,33.1875,20.4039993286,183.890014648,135.624008179,1948.79992676
-115.1875,33.3125,17.4269981384,185.042816162,147.220001221,6071.79980469
-115.1875,33.4375,22.0419998169,191.513824463,144.587005615,2034.0
-115.1875,33.5625,19.8980007172,176.80909729,138.945999146,1857.69995117
-115.1875,33.6875,16.5729999542,157.430084229,128.852005005,1621.0
-115.1875,33.8125,15.5729999542,152.416503906,122.695999146,1558.59997559
-115.1875,33.9375,12.9530000687,147.686798096,124.662002563,1319.80004883
-115.1875,34.0625,19.5900001526,179.805389404,137.0,1825.00012207
-115.1875,34.1875,20.7369976044,167.516189575,128.091995239,2171.40014648
-115.1875,34.3125,14.5659999847,144.281295776,117.655006409,1505.70019531
-115.1875,34.4375,25.8699970245,227.44519043,165.800994873,2426.39990234
-115.1875,34.5625,52.091003418,365.008636475,273.20401001,2784.70019531
-115.1875,34.6875,45.5219993591,288.853088379,193.625015259,3135.30004883
-115.1875,34.8125,26.4190006256,258.060394287,186.709014893,2365.80004883
-115.1875,34.9375,23.3789997101,282.473297119,223.738998413,1871.79992676
-115.1875,35.0625,35.1980018616,350.960540771,274.851959229,2426.39990234
-115.1875,35.1875,6.54399967194,353.14755249,311.694976807,3192.90014648
-115.1875,35.3125,6.65700006485,370.368530273,329.242980957,3252.69970703
-115.1875,35.4375,37.985004425,355.513519287,275.515991211,2474.09985352
-115.1875,35.5625,43.4280014038,402.146026611,310.064056396,2570.39990234
-115.1875,35.6875,38.5989990234,346.845031738,267.437042236,2484.80004883
-115.1875,35.8125,24.8559989929,261.283996582,188.750991821,2014.19995117
-115.1875,35.9375,9.64999961853,245.886825562,223.387985229,3123.19995117
-115.1875,36.0625,8.02700042725,198.893798828,168.221008301,4405.09960938
-115.1875,36.1875,9.45899963379,202.524398804,165.472991943,5070.79980469
-115.1875,36.3125,12.2899990082,211.661499023,181.941009521,4027.40039062
-115.1875,36.4375,6.27399969101,323.876464844,293.45401001,3184.70019531
-115.1875,36.5625,9.8450012207,541.03729248,470.162994385,3875.30029297
-115.1875,36.6875,29.861000061,668.973815918,568.057006836,5150.20019531
-115.1875,36.8125,53.3429985046,493.035797119,386.691009521,2947.30004883
-115.1875,36.9375,44.6090011597,303.386688232,221.442016602,2958.60009766
-115.1875,37.0625,54.8080024719,328.560974121,257.531005859,2997.1003418
-115.1875,37.1875,7.71199989319,290.880310059,268.678009033,4131.39990234
-115.1875,37.3125,6.46700000763,276.517700195,257.332000732,3970.60009766
-115.1875,37.4375,1.78200006485,270.671234131,256.869995117,1251.5
-115.1875,37.5625,7.84799957275,318.203491211,293.755950928,2948.5
-115.1875,37.6875,9.31400108337,337.549407959,312.085968018,3108.0
-115.1875,37.8125,11.1100006104,362.616699219,337.42098999,4343.20019531
-115.1875,37.9375,66.1440048218,431.392181396,341.948028564,3633.80004883
-115.1875,38.0625,58.591003418,428.593811035,346.050018311,2901.80004883
-115.1875,38.1875,8.96500110626,377.54486084,351.735992432,3222.20019531
-115.1875,38.3125,15.4120006561,339.405303955,297.917022705,4239.0
-115.1875,38.4375,11.5039997101,346.49899292,314.608001709,4287.0
-115.1875,38.5625,10.9950008392,340.701568604,312.788024902,4272.89990234
-115.1875,38.6875,7.8140001297,304.738922119,281.593994141,3768.60009766
-115.1875,38.8125,6.63599967957,333.404693604,301.462036133,3979.79980469
-115.1875,38.9375,8.44499969482,367.628356934,327.086029053,4242.70019531
-115.1875,39.0625,7.27299976349,381.419372559,341.992980957,4156.70019531
-115.1875,39.1875,37.5340003967,368.300201416,309.709991455,3192.80004883
-115.1875,39.3125,42.7709999084,381.48223877,313.580993652,3397.19995117
-115.1875,39.4375,34.7680015564,380.757263184,328.557006836,2952.90014648
-115.1875,39.5625,34.6240005493,380.60848999,325.703979492,2934.3996582
-115.1875,39.6875,31.4939994812,354.812469482,307.53604126,2915.39990234
-115.1875,39.8125,26.7129993439,345.101196289,300.498046875,2813.19995117
-115.1875,39.9375,38.047000885,411.637084961,344.387969971,3103.6003418
-115.1875,40.0625,56.2229995728,520.520385742,408.922027588,3543.80029297
-115.1875,40.1875,119.45400238,601.039306641,404.104980469,3871.30004883
-115.1875,40.3125,182.086990356,701.437194824,429.25,3984.39990234
-115.1875,40.4375,44.858001709,415.284698486,317.936035156,3286.90014648
-115.1875,40.5625,37.9850006104,422.5703125,333.100036621,3075.89990234
-115.1875,40.6875,35.7109985352,450.434020996,357.278015137,2835.60009766
-115.1875,40.8125,49.7850036621,575.544189453,445.419006348,3104.6003418
-115.1875,40.9375,430.932983398,1210.3503418,566.925048828,3931.29980469
-115.1875,41.0625,66.1150054932,684.26361084,513.388000488,3497.0
-115.1875,41.1875,24.9589977264,375.286590576,302.03302002,2081.0
-115.1875,41.3125,28.9379997253,362.124633789,280.285003662,2707.09985352
-115.1875,41.4375,31.4039974213,385.868286133,296.091003418,2845.19995117
-115.1875,41.5625,36.9359970093,496.979034424,367.050964355,2779.6003418
-115.1875,41.6875,63.6129989624,455.160675049,296.346008301,2847.80004883
-115.1875,41.8125,81.6889953613,616.045227051,411.772003174,3027.49975586
-115.1875,41.9375,109.692985535,786.620849609,539.729980469,3546.10009766
-115.1875,42.0625,67.9530029297,487.173309326,345.096008301,3700.89990234
-115.1875,42.1875,52.0679969788,410.336700439,304.238952637,3240.60009766
-115.1875,42.3125,50.0560035706,375.221496582,278.654998779,3208.30004883
-115.1875,42.4375,49.4210014343,365.91998291,261.116973877,3192.79980469
-115.1875,42.5625,50.4170036316,345.848480225,236.154998779,3221.0
-115.1875,42.6875,49.4669952393,322.860778809,217.445999146,3218.10009766
-115.1875,42.8125,49.1990013123,314.886535645,210.841995239,3193.30004883
-115.1875,42.9375,41.1399993896,294.726013184,214.089996338,2320.30004883
-115.1875,43.0625,50.4219970703,335.341827393,236.822982788,3278.40014648
-115.1875,43.1875,70.766998291,507.976593018,357.313995361,3951.39990234
-115.1875,43.3125,68.4710006714,501.661071777,348.856018066,3820.49975586
-115.1875,43.4375,82.7220001221,678.125427246,497.45300293,2674.0
-115.1875,43.5625,154.206008911,967.118286133,669.568969727,4047.30004883
-115.1875,43.6875,191.756011963,979.669433594,646.369995117,4176.79980469
-115.1875,43.8125,170.169006348,985.938415527,686.326965332,4299.59960938
-115.1875,43.9375,471.527984619,1161.13134766,569.982971191,5006.60009766
-115.1875,44.0625,371.764984131,1087.40563965,610.374023438,4855.39941406
-115.1875,44.1875,322.272949219,1032.89147949,615.858032227,4633.29980469
