Longitude,Latitude,Runoff,Precip,ET,SoilMoisture
-105.8125,42.3125,11.529001236,478.472198486,485.925018311,2587.5
-105.8125,42.4375,50.9760017395,535.124023438,515.25,3209.09985352
-105.8125,42.5625,8.66799926758,435.633880615,449.21697998,2504.99975586
-105.8125,42.6875,4.6310005188,332.097808838,340.802001953,1968.29992676
-105.8125,42.8125,2.69600009918,284.199890137,293.70199585,1828.30004883
-105.8125,42.9375,2.53099989891,281.721984863,299.970031738,1441.30004883
-105.8125,43.0625,5.10599994659,303.677185059,323.374023438,2230.99975586
-105.8125,43.1875,12.4949998856,296.712890625,306.37097168,1530.10009766
-105.8125,43.3125,13.0909996033,325.024017334,334.214996338,1572.79992676
-105.8125,43.4375,13.5279989243,329.839050293,337.283996582,1559.69995117
-105.8125,43.5625,26.438999176,352.127227783,345.885955811,2930.49975586
-105.8125,43.6875,27.1620025635,367.404327393,358.04699707,2918.19995117
-105.8125,43.8125,28.2590007782,372.635192871,365.194000244,2936.80004883
-105.8125,43.9375,31.9840011597,381.363739014,371.660003662,2998.6003418
-105.8125,44.0625,31.8220024109,374.833496094,361.492004395,2969.19995117
-105.8125,44.1875,31.0620002747,376.53036499,365.290985107,2964.89990234
-105.8125,44.3125,24.7240009308,346.795959473,336.969970703,2865.60009766
-105.8125,44.4375,16.984998703,330.398498535,330.17300415,2062.50024414
-105.8125,44.5625,15.5710000992,341.502593994,340.141998291,1963.5
-105.8125,44.6875,17.8789997101,360.741699219,354.303009033,1966.79992676
-105.8125,44.8125,17.9499988556,357.054626465,350.566009521,2008.49987793
-105.8125,44.9375,18.216999054,352.152679443,345.894042969,2011.29992676
-105.8125,45.0625,13.2930002213,329.391693115,329.993011475,1769.0
-105.8125,45.1875,9.82799911499,293.5546875,300.67401123,1659.0
-105.8125,45.3125,11.813000679,312.050750732,314.958984375,1744.09997559
-105.8125,45.4375,12.6690006256,316.2059021,314.689971924,1766.60009766
-105.8125,45.5625,13.5020008087,313.577484131,309.098022461,1795.29992676
-105.8125,45.6875,13.7330007553,320.713104248,314.433990479,1737.10009766
-105.8125,45.8125,16.6509990692,318.111633301,303.898986816,1936.79992676
-105.8125,45.9375,17.1009998322,322.721984863,307.106018066,1962.09997559
-105.8125,46.0625,17.5200004578,316.289306641,297.108001709,1979.09997559
-105.8125,46.1875,16.2100009918,311.48248291,291.989959717,1883.10009766
-105.8125,46.3125,17.8149986267,321.932830811,304.832977295,1936.60009766
-105.8125,46.4375,23.701002121,323.944122314,295.7159729,2797.20019531
-105.8125,46.5625,19.8050003052,317.838439941,295.648986816,2833.69995117
-105.8125,46.6875,14.4239988327,320.82800293,304.278991699,1765.19995117
-105.8125,46.8125,13.6759977341,306.890289307,293.808959961,1692.99987793
-105.8125,46.9375,13.2800006866,312.550994873,299.599975586,1702.30004883
-105.8125,47.0625,13.0,316.906433105,300.135009766,1709.5
-105.8125,47.1875,14.7019987106,304.742950439,290.305999756,1916.79992676
-105.8125,47.3125,14.2059993744,298.371826172,287.125,1913.69995117
-105.8125,47.4375,14.670999527,312.514984131,298.389007568,1937.40002441
-105.8125,47.5625,15.0530004501,324.443695068,310.181030273,1960.0
-105.8125,47.6875,13.2530002594,325.575195312,312.740966797,1756.40002441
-105.8125,47.8125,15.9380016327,321.423095703,307.296020508,1977.0
-105.8125,47.9375,15.4330005646,314.526275635,301.084991455,1958.40002441
-105.8125,48.0625,20.922996521,296.543823242,277.098022461,3165.89990234
-105.8125,48.1875,14.8380002975,300.33215332,290.822998047,1945.50024414
-105.8125,48.3125,14.7410011292,286.019714355,272.924987793,1944.39990234
-105.8125,48.4375,12.388999939,284.482299805,275.105010986,1405.39990234
-105.8125,48.5625,11.2669992447,273.124511719,268.101989746,1391.80004883
-105.8125,48.6875,13.8040008545,288.196472168,283.861022949,1457.40002441
-105.8125,48.8125,15.8380012512,309.354797363,306.501983643,1832.80004883
-105.8125,48.9375,16.8870010376,311.715515137,310.682983398,1875.79992676
-105.8125,49.0625,24.9880027771,333.894134521,329.537963867,2162.19995117
-105.8125,49.1875,26.5680007935,338.840789795,341.718017578,2221.19995117
-105.8125,49.3125,26.9029998779,339.858642578,348.45602417,2240.80004883
-105.8125,49.4375,27.7460021973,340.061859131,351.434020996,2258.19970703
-105.6875,31.0625,23.4170017242,250.404403687,215.426025391,3053.3996582
-105.6875,31.1875,11.7310009003,241.471710205,210.449981689,1383.79992676
-105.6875,31.3125,17.4549999237,256.661010742,222.805007935,2133.5
-105.6875,31.4375,19.8899993896,282.56930542,240.522994995,2257.30004883
-105.6875,31.5625,6.59200000763,293.571075439,243.67300415,726.200073242
-105.6875,31.6875,21.0159988403,276.536407471,225.307006836,2237.70019531
-105.6875,31.8125,15.9769992828,271.390319824,223.436004639,1581.19995117
-105.6875,31.9375,13.8049983978,264.694396973,242.238021851,1564.10009766
-105.6875,32.0625,18.2290000916,287.277282715,255.688018799,1791.39990234
-105.6875,32.1875,22.5979995728,304.559814453,274.274993896,1951.69995117
-105.6875,32.3125,26.7280006409,322.276031494,295.499023438,2045.40026855
-105.6875,32.4375,23.1160011292,325.917205811,301.855987549,2022.90014648
-105.6875,32.5625,37.1739997864,464.009399414,415.452026367,2897.5
-105.6875,32.6875,50.3500022888,629.832580566,533.166015625,2960.40014648
-105.6875,32.8125,57.2619934082,679.498840332,570.940063477,3068.79980469
-105.6875,32.9375,53.8909988403,651.519836426,552.204956055,2967.5
-105.6875,33.0625,46.6129989624,613.59552002,528.244018555,2921.19970703
-105.6875,33.1875,61.4930038452,595.88848877,501.699005127,3988.19995117
-105.6875,33.3125,43.8670005798,545.485839844,481.912963867,2831.10009766
-105.6875,33.4375,40.0299987793,513.051147461,466.794006348,2854.30004883
-105.6875,33.5625,36.6459999084,446.415740967,415.618988037,2847.40014648
-105.6875,33.6875,34.5310020447,456.752471924,416.636993408,2715.5
-105.6875,33.8125,28.1739997864,388.600128174,361.444976807,2655.70019531
-105.6875,33.9375,28.8100013733,379.624237061,350.697021484,2688.10009766
-105.6875,34.0625,25.0599975586,354.16998291,308.517028809,2411.10009766
-105.6875,34.1875,19.0690002441,369.111694336,335.815032959,1705.29992676
-105.6875,34.3125,24.5019989014,355.546447754,321.109985352,2537.49975586
-105.6875,34.4375,23.4969978333,323.772216797,299.787994385,2587.19970703
-105.6875,34.5625,22.9130001068,300.95526123,279.019989014,2511.59985352
-105.6875,34.6875,23.40599823,297.295928955,279.268005371,2596.90014648
-105.6875,34.8125,21.8909988403,305.412689209,287.140991211,2527.59985352
-105.6875,34.9375,26.7379989624,329.546081543,309.848999023,2697.10009766
-105.6875,35.0625,29.3910007477,362.776367188,336.971984863,2779.19995117
-105.6875,35.1875,32.2739982605,377.106628418,346.923980713,2826.29980469
-105.6875,35.3125,25.8960018158,382.658874512,373.994995117,2055.69995117
-105.6875,35.4375,25.0369987488,397.383178711,380.791992188,1950.00012207
-105.6875,35.5625,24.7719993591,391.004699707,377.115020752,1896.70007324
-105.6875,35.6875,48.1399993896,528.418823242,466.388000488,2885.20043945
-105.6875,35.8125,62.9430007935,667.34588623,585.588928223,3329.80004883
-105.6875,35.9375,119.563995361,836.251098633,682.630981445,3498.59985352
-105.6875,36.0625,55.4719924927,673.633911133,565.435058594,3357.30029297
-105.6875,36.1875,32.0709991455,447.021606445,397.983978271,2837.69995117
-105.6875,36.3125,31.0849990845,420.164703369,373.149047852,2858.60009766
-105.6875,36.4375,20.7049999237,285.882415771,267.962005615,2465.10009766
-105.6875,36.5625,20.562002182,304.22567749,292.769989014,2478.30004883
-105.6875,36.6875,21.4500007629,306.848419189,290.625,2523.69995117
-105.6875,36.8125,18.6760005951,282.570404053,279.269958496,2371.59985352
-105.6875,36.9375,18.5469989777,269.390380859,262.54598999,2345.40014648
-105.6875,37.0625,7.18800067902,217.064575195,224.626983643,1058.90002441
-105.6875,37.1875,9.76300048828,197.281692505,207.098983765,1554.79992676
-105.6875,37.3125,0.434000015259,197.889205933,210.225006104,2290.19995117
-105.6875,37.4375,0.427999973297,176.9506073,186.065979004,2299.80004883
-105.6875,37.5625,0.429000020027,174.599594116,185.091995239,2370.69995117
-105.6875,37.6875,0.425000011921,175.511901855,186.272003174,2289.5
-105.6875,37.8125,0.435000002384,187.275405884,204.279983521,2373.59985352
-105.6875,37.9375,1.58100008965,441.1796875,455.866973877,3225.0
-105.6875,38.0625,789.541931152,1344.41064453,569.028015137,14267.1992188
-105.6875,38.1875,666.478942871,1226.37072754,519.510925293,3781.99975586
-105.6875,38.3125,17.1129989624,369.279174805,358.70401001,1763.39990234
-105.6875,38.4375,15.8730010986,314.771636963,308.282012939,1653.30004883
-105.6875,38.5625,30.4690036774,430.339782715,415.158966064,2724.89990234
-105.6875,38.6875,29.8489990234,434.448120117,412.37298584,2764.0
-105.6875,38.8125,3.49099969864,395.429504395,415.655029297,2983.80029297
-105.6875,38.9375,3.85000014305,340.649810791,356.559020996,3119.90014648
-105.6875,39.0625,4.10099983215,335.265899658,355.743011475,3203.30004883
-105.6875,39.1875,6.9909992218,419.344543457,444.28302002,3343.19995117
-105.6875,39.3125,9.94799995422,520.627868652,540.555969238,2939.30029297
-105.6875,39.4375,122.636001587,678.176696777,584.450927734,3988.90014648
-105.6875,39.5625,479.95199585,1010.53088379,557.650024414,5493.5
-105.6875,39.6875,435.118011475,899.006530762,517.578979492,5330.5
-105.6875,39.8125,274.994018555,737.906555176,503.523986816,4834.29980469
-105.6875,39.9375,365.088012695,861.302124023,549.982971191,5003.90039062
-105.6875,40.0625,740.373046875,1006.63421631,343.035003662,3493.0
-105.6875,40.1875,837.445983887,1066.02111816,311.327026367,3610.0
-105.6875,40.3125,715.887939453,1086.18188477,453.779998779,5562.59960938
-105.6875,40.4375,577.0,989.112976074,488.359008789,5464.89990234
-105.6875,40.5625,681.612060547,1074.36730957,493.278015137,5519.20019531
-105.6875,40.6875,161.780029297,689.108520508,596.612976074,3926.19970703
-105.6875,40.8125,181.124008179,623.331481934,508.49899292,4055.10009766
-105.6875,40.9375,59.7849960327,526.734802246,510.945037842,3436.29980469
-105.6875,41.0625,26.3579998016,345.321533203,335.944976807,1284.59997559
-105.6875,41.1875,13.5069999695,230.62171936,224.692993164,1038.99987793
-105.6875,41.3125,16.2310009003,209.278427124,204.998001099,1102.50012207
-105.6875,41.4375,15.0999984741,210.256607056,201.789993286,1423.70019531
-105.6875,41.5625,16.2490005493,227.165283203,213.751983643,1433.40014648
-105.6875,41.6875,14.8059997559,249.617797852,246.507003784,1067.19995117
-105.6875,41.8125,17.8830013275,279.691070557,278.423034668,1138.60009766
-105.6875,41.9375,6.30300045013,333.971099854,348.577026367,2261.90014648
-105.6875,42.0625,31.5650024414,387.585113525,376.524993896,1390.09985352
-105.6875,42.1875,34.8320007324,406.179351807,385.67199707,1354.30004883
-105.6875,42.3125,47.8360023499,472.669677734,441.25100708,1440.70007324
-105.6875,42.4375,11.1760005951,467.167877197,478.322937012,2622.09960938
-105.6875,42.5625,6.71600055695,389.216888428,401.867034912,2227.89990234
-105.6875,42.6875,2.16200017929,299.825286865,311.689971924,1788.79992676
-105.6875,42.8125,2.44299983978,278.522674561,288.018005371,2517.90014648
-105.6875,42.9375,3.54600000381,274.866210938,293.036987305,2017.29992676
-105.6875,43.0625,3.90700030327,297.362915039,318.334991455,2132.5
-105.6875,43.1875,10.6630001068,299.228118896,309.398010254,1502.39990234
-105.6875,43.3125,12.376999855,309.360870361,318.236999512,1539.50012207
-105.6875,43.4375,14.4400014877,322.920593262,334.011993408,1586.00012207
-105.6875,43.5625,26.0529994965,351.524505615,348.017974854,2928.39990234
-105.6875,43.6875,28.6510009766,377.431365967,373.603973389,2961.10009766
-105.6875,43.8125,27.6810035706,382.355926514,373.49899292,2914.89990234
-105.6875,43.9375,32.5499992371,399.22177124,383.921020508,2966.80004883
-105.6875,44.0625,36.4730033875,407.638671875,386.5340271,2919.20019531
-105.6875,44.1875,31.3039970398,395.107299805,377.202026367,2879.39990234
-105.6875,44.3125,17.9740009308,377.142791748,373.791015625,1559.40002441
-105.6875,44.4375,18.577999115,349.917327881,345.085998535,2059.60009766
-105.6875,44.5625,16.748998642,333.119750977,327.29296875,2006.69995117
-105.6875,44.6875,15.9340000153,345.208282471,341.437011719,1931.89990234
-105.6875,44.8125,20.266998291,362.962493896,351.11895752,2041.70007324
-105.6875,44.9375,16.9129981995,367.7862854,362.755004883,1818.5
-105.6875,45.0625,13.8660001755,333.046203613,332.718994141,1789.6998291
-105.6875,45.1875,10.5659999847,298.966400146,302.188995361,1667.40002441
-105.6875,45.3125,11.1779994965,291.481872559,292.684997559,1762.09985352
-105.6875,45.4375,12.9180002213,306.910522461,307.20602417,1836.89990234
-105.6875,45.5625,13.0339994431,312.256896973,307.552001953,1752.09997559
-105.6875,45.6875,14.5639982224,329.903503418,320.542999268,1750.69995117
-105.6875,45.8125,17.2189979553,324.071044922,306.87197876,1953.19995117
-105.6875,45.9375,15.1919994354,317.889709473,303.898986816,1906.79992676
-105.6875,46.0625,17.3359985352,322.603637695,305.749969482,1971.90002441
-105.6875,46.1875,16.0380001068,318.658111572,300.989990234,1894.70007324
-105.6875,46.3125,17.4420013428,324.114013672,305.850982666,1935.10009766
-105.6875,46.4375,18.7119998932,338.261810303,317.486999512,1940.10009766
-105.6875,46.5625,22.2589988708,312.580596924,286.878997803,2757.69995117
-105.6875,46.6875,14.1479997635,318.259429932,302.166992188,1759.3001709
-105.6875,46.8125,13.5320005417,309.537902832,296.638000488,1693.29980469
-105.6875,46.9375,13.357000351,314.713012695,301.971984863,1693.09997559
-105.6875,47.0625,13.8010005951,324.619293213,308.178009033,1726.90002441
-105.6875,47.1875,15.5329990387,319.099700928,302.600982666,1934.19995117
-105.6875,47.3125,14.6050004959,311.008575439,296.927001953,1913.10009766
-105.6875,47.4375,15.9829998016,323.379638672,299.800018311,1969.5
-105.6875,47.5625,15.5869998932,325.974090576,310.151000977,1976.69970703
-105.6875,47.6875,17.3949985504,338.922821045,324.216033936,2006.39990234
-105.6875,47.8125,17.2010002136,335.335083008,320.33001709,1991.99987793
-105.6875,47.9375,15.7759990692,319.463012695,306.968994141,1976.69995117
-105.6875,48.0625,16.7159996033,309.126312256,297.093963623,1998.10009766
-105.6875,48.1875,14.8870000839,306.12008667,300.115020752,1949.70007324
-105.6875,48.3125,16.7509994507,314.148284912,302.29901123,2004.60021973
-105.6875,48.4375,13.6450004578,307.21661377,298.447998047,1449.40002441
-105.6875,48.5625,15.0039997101,285.182800293,277.528015137,1967.90002441
-105.6875,48.6875,14.7629985809,297.274902344,294.539031982,1481.29980469
-105.6875,48.8125,17.0079994202,309.111755371,306.800018311,1864.50012207
-105.6875,48.9375,17.7269992828,318.253936768,311.976013184,1882.0
-105.6875,49.0625,26.3480033875,341.512481689,337.884033203,2182.30004883
-105.6875,49.1875,27.4660015106,344.898468018,344.585998535,2209.69995117
-105.6875,49.3125,28.3170032501,344.119598389,350.475982666,2261.69995117
-105.5625,30.9375,12.9809989929,262.313903809,230.761978149,1468.39990234
-105.5625,31.0625,11.5039997101,244.224304199,220.141998291,1379.89990234
-105.5625,31.1875,13.3999996185,277.856506348,244.766998291,1518.89990234
-105.5625,31.3125,17.7609996796,276.202392578,239.897994995,2168.90014648
-105.5625,31.4375,21.9460010529,303.465515137,245.244995117,2300.19970703
-105.5625,31.5625,21.2089977264,286.421691895,226.369995117,2219.69995117
-105.5625,31.6875,21.7969989777,273.675201416,212.878997803,2232.10009766
-105.5625,31.8125,20.3050003052,261.178314209,216.717987061,2201.0
-105.5625,31.9375,14.5109987259,268.70111084,243.200012207,1582.70007324
-105.5625,32.0625,22.8239994049,282.397521973,245.248977661,2512.89990234
-105.5625,32.1875,20.154001236,283.683380127,246.850006104,1846.5
-105.5625,32.3125,18.8039970398,276.86138916,255.912002563,1877.69995117
-105.5625,32.4375,23.5019989014,312.478393555,293.309020996,2579.19970703
-105.5625,32.5625,36.3680000305,448.594787598,414.345977783,2956.89990234
-105.5625,32.6875,44.9760017395,570.354614258,500.356018066,2948.00024414
-105.5625,32.8125,46.3879966736,591.572631836,508.012969971,2970.30004883
-105.5625,32.9375,44.4819984436,570.719543457,493.312957764,2901.10009766
-105.5625,33.0625,56.422996521,563.784240723,479.405975342,3967.10058594
-105.5625,33.1875,56.5370025635,565.065734863,484.525024414,3991.89990234
-105.5625,33.3125,41.3920021057,525.77154541,474.552978516,2857.0
-105.5625,33.4375,35.6360015869,453.90045166,437.812042236,2856.80004883
-105.5625,33.5625,34.3420028687,412.410308838,402.481994629,2793.0
-105.5625,33.6875,33.3550033569,421.613769531,413.311004639,2785.0
-105.5625,33.8125,25.8029994965,358.247131348,342.70098877,2585.60009766
-105.5625,33.9375,25.4489994049,343.587432861,316.821014404,2519.69995117
-105.5625,34.0625,24.5730018616,339.050994873,301.884002686,2413.40014648
-105.5625,34.1875,25.1669998169,344.770202637,320.251983643,2536.5
-105.5625,34.3125,23.3499984741,337.783508301,318.110992432,2510.09985352
-105.5625,34.4375,23.0250015259,304.082611084,283.746002197,2547.30004883
-105.5625,34.5625,22.841999054,281.322784424,267.787017822,2581.59985352
-105.5625,34.6875,23.890001297,282.24130249,259.850982666,2626.1003418
-105.5625,34.8125,20.5849990845,292.361083984,281.408996582,2450.60009766
-105.5625,34.9375,20.3199996948,312.994873047,313.640991211,1912.90002441
-105.5625,35.0625,23.4520015717,341.44934082,331.553985596,1958.80004883
-105.5625,35.1875,23.986000061,348.98260498,327.796020508,1912.70007324
-105.5625,35.3125,27.6140003204,385.428405762,366.104980469,2001.10009766
-105.5625,35.4375,31.9640007019,368.603424072,347.5,2650.5
-105.5625,35.5625,36.9049987793,438.700378418,400.138000488,2664.90014648
-105.5625,35.6875,48.4580001831,631.848144531,569.146057129,2329.0
-105.5625,35.8125,118.549003601,836.633789062,724.468078613,4023.10009766
-105.5625,35.9375,172.06401062,862.877685547,686.821960449,4447.70068359
-105.5625,36.0625,136.436004639,828.729614258,628.508056641,4172.10009766
-105.5625,36.1875,40.5800018311,562.273498535,466.307006836,2961.69970703
-105.5625,36.3125,33.3470001221,463.71472168,407.807006836,2838.69995117
-105.5625,36.4375,25.563999176,354.949920654,326.556976318,2658.30004883
-105.5625,36.5625,27.4620018005,499.106201172,455.579071045,2168.19995117
-105.5625,36.6875,38.8320007324,544.708374023,493.123046875,3092.09985352
-105.5625,36.8125,37.0650024414,512.849121094,474.797973633,3102.79956055
-105.5625,36.9375,24.8289985657,363.832702637,344.015991211,2720.90014648
-105.5625,37.0625,16.2849998474,257.892578125,261.282012939,2049.39990234
-105.5625,37.1875,0.488000005484,209.552200317,226.3099823,3464.09960938
-105.5625,37.3125,0.912999927998,206.685684204,216.881988525,5086.60009766
-105.5625,37.4375,0.445999950171,196.313705444,215.74899292,2360.10009766
-105.5625,37.5625,13.8359985352,473.715820312,488.57800293,7042.20068359
-105.5625,37.6875,7.26000022888,479.002410889,491.300048828,3113.59985352
-105.5625,37.8125,5.43899965286,460.647399902,467.206970215,3096.89990234
-105.5625,37.9375,951.716918945,1563.27856445,560.636962891,14489.9003906
-105.5625,38.0625,541.812011719,1148.28723145,579.999023438,3444.40014648
-105.5625,38.1875,18.1639995575,379.714569092,372.808990479,1855.39990234
-105.5625,38.3125,17.9749984741,351.584899902,341.665985107,1777.49987793
-105.5625,38.4375,15.8770008087,330.044219971,318.667999268,1558.19995117
-105.5625,38.5625,27.0949993134,384.796325684,367.158996582,2381.0
-105.5625,38.6875,20.2600021362,389.49810791,383.497955322,2000.79992676
-105.5625,38.8125,27.1989994049,411.624725342,400.736999512,2647.80004883
-105.5625,38.9375,3.07399988174,333.891784668,353.056976318,2964.60009766
-105.5625,39.0625,4.77099990845,404.94631958,427.291992188,2478.40014648
-105.5625,39.1875,23.1830005646,520.357543945,535.052978516,3364.3996582
-105.5625,39.3125,219.503005981,693.631652832,515.897033691,4656.59960938
-105.5625,39.4375,36.4620018005,556.576660156,551.003051758,3379.10009766
-105.5625,39.5625,156.306991577,676.202331543,561.002990723,4087.89990234
-105.5625,39.6875,199.68598938,743.617858887,594.12902832,4279.0
-105.5625,39.8125,122.79800415,653.265258789,579.560974121,3867.69995117
-105.5625,39.9375,178.933990479,716.032348633,588.125061035,4016.90039062
-105.5625,40.0625,337.758972168,810.896057129,524.193054199,4962.60009766
-105.5625,40.1875,295.471984863,784.379455566,547.850952148,4739.00048828
-105.5625,40.3125,254.895996094,759.776367188,564.599975586,4493.30029297
-105.5625,40.4375,84.7410125732,562.347167969,520.79901123,3577.69995117
-105.5625,40.5625,177.897994995,719.398193359,602.145996094,4042.60009766
-105.5625,40.6875,7.32199954987,407.115936279,427.953979492,2758.0
-105.5625,40.8125,5.79600000381,352.425720215,372.875,2512.10009766
-105.5625,40.9375,5.6920003891,372.270080566,391.565032959,2502.70019531
-105.5625,41.0625,27.8190021515,358.498077393,350.366027832,1294.99987793
-105.5625,41.1875,18.7229976654,285.502868652,278.32699585,1115.90002441
-105.5625,41.3125,18.7130012512,264.105712891,257.664978027,1141.5
-105.5625,41.4375,18.718000412,277.383300781,270.348968506,1108.19995117
-105.5625,41.5625,22.46900177,315.134490967,308.830993652,1168.40002441
-105.5625,41.6875,18.9469985962,293.734100342,289.680023193,1120.59997559
-105.5625,41.8125,20.1480007172,310.85269165,310.507995605,1144.60009766
-105.5625,41.9375,24.9350032806,350.770904541,342.124023438,1222.69995117
-105.5625,42.0625,33.1540031433,392.884887695,376.871002197,1372.09997559
-105.5625,42.1875,35.4869995117,392.924682617,373.697998047,1342.69995117
-105.5625,42.3125,8.94000053406,426.064483643,433.105010986,2550.90014648
-105.5625,42.4375,6.86199998856,382.710784912,392.152008057,2227.90014648
-105.5625,42.5625,1.97899997234,307.300323486,318.348022461,1759.49987793
-105.5625,42.6875,2.01200008392,299.01348877,310.191986084,1776.60009766
-105.5625,42.8125,2.08599972725,276.700378418,286.614013672,2486.5
-105.5625,42.9375,3.28099989891,278.504608154,296.095947266,1977.59997559
-105.5625,43.0625,13.4650001526,299.336029053,309.100006104,1540.90014648
-105.5625,43.1875,10.9390010834,295.43359375,303.813995361,1493.69995117
-105.5625,43.3125,12.4649991989,302.682922363,311.735992432,1516.0
-105.5625,43.4375,12.0950012207,316.117004395,323.865020752,1488.30004883
-105.5625,43.5625,24.1460018158,339.387786865,333.815002441,2873.30004883
-105.5625,43.6875,30.1850013733,384.603607178,375.149017334,2947.79980469
-105.5625,43.8125,33.3550033569,413.670806885,396.808044434,2948.80004883
-105.5625,43.9375,32.3450012207,398.844085693,381.352996826,2956.59985352
-105.5625,44.0625,20.4609985352,391.370513916,387.153991699,1617.79992676
-105.5625,44.1875,20.9829959869,406.076751709,397.586975098,1580.79992676
-105.5625,44.3125,19.4169998169,388.511962891,379.442993164,1536.20007324
-105.5625,44.4375,15.2090005875,356.462524414,351.279022217,1457.30004883
-105.5625,44.5625,19.6669998169,342.597686768,331.12298584,2088.59985352
-105.5625,44.6875,16.3990001678,340.730438232,334.95602417,2021.70007324
-105.5625,44.8125,21.357000351,369.794677734,358.678009033,2060.5
-105.5625,44.9375,18.6049995422,357.488494873,348.011016846,1978.69995117
-105.5625,45.0625,13.5140008926,338.459594727,336.09197998,1746.79992676
-105.5625,45.1875,11.9280004501,320.373199463,318.702972412,1707.49987793
-105.5625,45.3125,10.0509996414,290.840209961,290.823974609,1692.69995117
-105.5625,45.4375,11.6939992905,307.19140625,303.240997314,1786.59985352
-105.5625,45.5625,11.8510007858,307.14541626,299.979003906,1692.40002441
-105.5625,45.6875,13.6399993896,322.218109131,311.904998779,1719.19995117
-105.5625,45.8125,14.5480012894,330.29699707,317.429992676,1737.40002441
-105.5625,45.9375,17.1170005798,327.951721191,311.196014404,1945.89990234
-105.5625,46.0625,15.142001152,320.760101318,306.308990479,1888.79992676
-105.5625,46.1875,15.6690006256,320.717071533,306.765960693,1888.69995117
-105.5625,46.3125,17.1189994812,330.273010254,317.45098877,1909.29992676
-105.5625,46.4375,17.0989990234,331.61920166,315.081970215,1908.69995117
-105.5625,46.5625,15.5170001984,314.946563721,297.688018799,1852.59997559
-105.5625,46.6875,14.1689996719,299.260192871,284.415985107,1877.5
-105.5625,46.8125,13.485001564,304.424224854,292.101013184,1777.90002441
-105.5625,46.9375,13.2090015411,308.676330566,294.807006836,1680.39990234
-105.5625,47.0625,16.0,322.48840332,299.519989014,1911.30004883
-105.5625,47.1875,16.1549987793,329.879180908,311.899993896,1952.30004883
-105.5625,47.3125,15.5099992752,327.665008545,310.796966553,1937.99987793
-105.5625,47.4375,16.2160015106,328.341888428,302.945983887,1985.80004883
-105.5625,47.5625,16.0939998627,328.029144287,310.425018311,1982.89990234
-105.5625,47.6875,16.6000003815,333.358886719,317.014007568,1980.00012207
-105.5625,47.8125,20.6159992218,355.950012207,334.442047119,2049.40014648
-105.5625,47.9375,19.1539993286,340.764221191,323.530975342,2030.0
-105.5625,48.0625,16.8470001221,314.344085693,304.623016357,1998.20007324
-105.5625,48.1875,15.0570001602,311.188415527,305.063995361,1952.30004883
-105.5625,48.3125,16.5160007477,322.255493164,311.876037598,1997.90014648
-105.5625,48.4375,15.4660015106,325.631408691,316.160980225,1494.10009766
-105.5625,48.5625,16.9610004425,303.986877441,296.00100708,2013.0
-105.5625,48.6875,20.9909992218,312.450195312,305.677001953,2082.60009766
-105.5625,48.8125,17.2430000305,311.863708496,312.216033936,1538.19995117
-105.5625,48.9375,23.611000061,327.798583984,319.144989014,2124.0
-105.5625,49.0625,27.8089981079,345.985778809,341.584991455,2205.20019531
-105.5625,49.1875,29.0419998169,352.18951416,351.752990723,2242.00024414
-105.5625,49.3125,28.3999996185,346.759796143,349.54800415,2231.19995117
-105.4375,30.8125,13.8990011215,281.728912354,244.70401001,1492.3001709
-105.4375,30.9375,12.7690000534,262.448394775,230.442001343,1454.09985352
-105.4375,31.0625,13.5260000229,272.159332275,236.270996094,1502.49987793
-105.4375,31.1875,20.6809978485,296.253997803,244.5,2299.5
-105.4375,31.3125,21.3950004578,307.921081543,252.382980347,2332.3996582
-105.4375,31.4375,20.0950012207,295.298278809,242.542999268,2224.80004883
-105.4375,31.5625,20.3609981537,280.090301514,223.860992432,2200.0
-105.4375,31.6875,19.3509998322,254.093200684,211.866989136,2149.70019531
-105.4375,31.8125,20.1240005493,244.733612061,197.928009033,2181.30004883
-105.4375,31.9375,17.8469982147,256.618499756,235.473999023,2165.80004883
-105.4375,32.0625,19.6210021973,266.790405273,241.736984253,2309.69995117
-105.4375,32.1875,21.1189975739,269.112304688,236.321014404,2367.69995117
-105.4375,32.3125,18.9840011597,260.892486572,246.137985229,2335.5
-105.4375,32.4375,29.2150001526,342.95892334,323.973999023,2866.09985352
-105.4375,32.5625,33.5449981689,422.164306641,393.607971191,2880.00024414
-105.4375,32.6875,36.7559967041,479.842102051,438.759033203,2874.60009766
-105.4375,32.8125,41.5019989014,518.979980469,466.650939941,2997.5
-105.4375,32.9375,40.2960014343,497.821472168,448.251983643,2915.29980469
-105.4375,33.0625,41.25,518.961242676,461.711975098,2945.60009766
-105.4375,33.1875,35.4179992676,491.133514404,463.42199707,2918.0
-105.4375,33.3125,34.4640007019,469.888366699,450.739990234,2826.30004883
-105.4375,33.4375,30.3980007172,416.483581543,408.410003662,2756.70019531
-105.4375,33.5625,34.3579978943,446.38772583,439.578033447,2822.80004883
-105.4375,33.6875,38.9079971313,466.796386719,461.759979248,2920.3996582
-105.4375,33.8125,24.6800003052,341.10635376,327.079986572,2530.79980469
-105.4375,33.9375,23.4400005341,326.861297607,304.49597168,2421.89990234
-105.4375,34.0625,21.6060009003,319.559204102,297.83102417,2280.19995117
-105.4375,34.1875,22.0760002136,323.301727295,304.989013672,2364.89990234
-105.4375,34.3125,21.6480007172,310.242218018,298.0340271,2410.59985352
